5.680000000000000000e+03 -3.395000000000000000e+02
6.480000000000000000e+03 -3.533333333333333144e+02
7.280000000000000000e+03 -3.790000000000000000e+02
8.080000000000000000e+03 -4.965000000000000000e+02
8.880000000000000000e+03 -4.965000000000000000e+02
9.680000000000000000e+03 -4.965000000000000000e+02
1.048000000000000000e+04 -4.965000000000000000e+02
1.128000000000000000e+04 -4.745000000000000000e+02
1.208000000000000000e+04 -4.745000000000000000e+02
1.288000000000000000e+04 -4.588000000000000114e+02
1.368000000000000000e+04 -4.238999999999999773e+02
1.448000000000000000e+04 -4.103999999999999773e+02
1.528000000000000000e+04 -4.218000000000000114e+02
1.608000000000000000e+04 -4.723999999999999773e+02
1.688000000000000000e+04 -4.443000000000000114e+02
1.768000000000000000e+04 -3.743000000000000114e+02
1.848000000000000000e+04 -3.503999999999999773e+02
1.928000000000000000e+04 -3.040000000000000000e+02
2.008000000000000000e+04 -2.736000000000000227e+02
2.088000000000000000e+04 -2.805000000000000000e+02
2.168000000000000000e+04 -2.765000000000000000e+02
2.248000000000000000e+04 -2.781999999999999886e+02
2.328000000000000000e+04 -2.805000000000000000e+02
2.408000000000000000e+04 -2.873999999999999773e+02
2.488000000000000000e+04 -2.873999999999999773e+02
2.568000000000000000e+04 -2.711000000000000227e+02
2.648000000000000000e+04 -2.698000000000000114e+02
2.728000000000000000e+04 -2.920000000000000000e+02
2.808000000000000000e+04 -2.851000000000000227e+02
2.888000000000000000e+04 -2.581999999999999886e+02
2.968000000000000000e+04 -2.504000000000000057e+02
3.048000000000000000e+04 -2.848000000000000114e+02
3.128000000000000000e+04 -2.841999999999999886e+02
3.208000000000000000e+04 -3.083999999999999773e+02
3.288000000000000000e+04 -2.971000000000000227e+02
3.368000000000000000e+04 -2.971000000000000227e+02
3.448000000000000000e+04 -3.188000000000000114e+02
3.528000000000000000e+04 -3.195000000000000000e+02
3.608000000000000000e+04 -3.281999999999999886e+02
3.688000000000000000e+04 -3.151999999999999886e+02
3.768000000000000000e+04 -3.086999999999999886e+02
3.848000000000000000e+04 -3.233999999999999773e+02
3.928000000000000000e+04 -3.186000000000000227e+02
4.008000000000000000e+04 -3.333000000000000114e+02
4.088000000000000000e+04 -3.388000000000000114e+02
4.168000000000000000e+04 -3.320000000000000000e+02
4.248000000000000000e+04 -3.220000000000000000e+02
4.328000000000000000e+04 -3.213000000000000114e+02
4.408000000000000000e+04 -2.861000000000000227e+02
4.488000000000000000e+04 -2.795000000000000000e+02
4.568000000000000000e+04 -2.646999999999999886e+02
4.648000000000000000e+04 -2.930000000000000000e+02
4.728000000000000000e+04 -3.301999999999999886e+02
4.808000000000000000e+04 -3.721999999999999886e+02
4.888000000000000000e+04 -3.273000000000000114e+02
4.968000000000000000e+04 -3.061999999999999886e+02
5.048000000000000000e+04 -2.838000000000000114e+02
5.128000000000000000e+04 -2.773999999999999773e+02
5.208000000000000000e+04 -2.596999999999999886e+02
5.288000000000000000e+04 -2.738999999999999773e+02
5.368000000000000000e+04 -2.888000000000000114e+02
5.448000000000000000e+04 -3.093999999999999773e+02
5.528000000000000000e+04 -3.113000000000000114e+02
5.608000000000000000e+04 -2.733000000000000114e+02
5.688000000000000000e+04 -2.430000000000000000e+02
5.768000000000000000e+04 -2.421999999999999886e+02
5.848000000000000000e+04 -2.518000000000000114e+02
5.928000000000000000e+04 -2.623999999999999773e+02
6.008000000000000000e+04 -2.540000000000000000e+02
6.088000000000000000e+04 -2.665000000000000000e+02
6.168000000000000000e+04 -2.484000000000000057e+02
6.248000000000000000e+04 -2.104000000000000057e+02
6.328000000000000000e+04 -1.720999999999999943e+02
6.408000000000000000e+04 -1.790999999999999943e+02
6.488000000000000000e+04 -1.920000000000000000e+02
6.568000000000000000e+04 -1.920000000000000000e+02
6.648000000000000000e+04 -1.965000000000000000e+02
6.728000000000000000e+04 -2.034000000000000057e+02
6.808000000000000000e+04 -2.125999999999999943e+02
6.888000000000000000e+04 -2.045999999999999943e+02
6.968000000000000000e+04 -2.214000000000000057e+02
7.048000000000000000e+04 -2.245000000000000000e+02
7.128000000000000000e+04 -2.319000000000000057e+02
7.208000000000000000e+04 -2.281999999999999886e+02
7.288000000000000000e+04 -2.260000000000000000e+02
7.368000000000000000e+04 -2.166999999999999886e+02
7.448000000000000000e+04 -2.061999999999999886e+02
7.528000000000000000e+04 -1.980999999999999943e+02
7.608000000000000000e+04 -2.493000000000000114e+02
7.688000000000000000e+04 -2.705000000000000000e+02
7.768000000000000000e+04 -2.201999999999999886e+02
7.848000000000000000e+04 -2.140000000000000000e+02
7.928000000000000000e+04 -1.946999999999999886e+02
8.008000000000000000e+04 -2.009000000000000057e+02
8.088000000000000000e+04 -2.145999999999999943e+02
8.168000000000000000e+04 -2.270000000000000000e+02
8.248000000000000000e+04 -2.270999999999999943e+02
8.328000000000000000e+04 -2.396999999999999886e+02
8.408000000000000000e+04 -2.165999999999999943e+02
8.488000000000000000e+04 -1.915999999999999943e+02
8.568000000000000000e+04 -1.833000000000000114e+02
8.648000000000000000e+04 -1.813000000000000114e+02
8.728000000000000000e+04 -1.881999999999999886e+02
8.808000000000000000e+04 -1.883000000000000114e+02
8.888000000000000000e+04 -1.919000000000000057e+02
8.968000000000000000e+04 -2.060999999999999943e+02
9.048000000000000000e+04 -2.141999999999999886e+02
9.128000000000000000e+04 -2.191999999999999886e+02
9.208000000000000000e+04 -2.145000000000000000e+02
9.288000000000000000e+04 -1.986999999999999886e+02
9.368000000000000000e+04 -1.966999999999999886e+02
9.448000000000000000e+04 -2.109000000000000057e+02
9.528000000000000000e+04 -2.259000000000000057e+02
9.608000000000000000e+04 -2.040999999999999943e+02
9.688000000000000000e+04 -2.135999999999999943e+02
9.768000000000000000e+04 -2.259000000000000057e+02
9.848000000000000000e+04 -2.144000000000000057e+02
9.928000000000000000e+04 -2.273000000000000114e+02
1.000800000000000000e+05 -2.218000000000000114e+02
1.008800000000000000e+05 -2.205999999999999943e+02
1.016800000000000000e+05 -2.078000000000000114e+02
1.024800000000000000e+05 -1.815999999999999943e+02
1.032800000000000000e+05 -2.016999999999999886e+02
1.040800000000000000e+05 -2.008000000000000114e+02
1.048800000000000000e+05 -2.234000000000000057e+02
1.056800000000000000e+05 -2.094000000000000057e+02
1.064800000000000000e+05 -2.103000000000000114e+02
1.072800000000000000e+05 -2.103000000000000114e+02
1.080800000000000000e+05 -2.121999999999999886e+02
1.088800000000000000e+05 -1.816999999999999886e+02
1.096800000000000000e+05 -1.745999999999999943e+02
1.104800000000000000e+05 -1.879000000000000057e+02
1.112800000000000000e+05 -2.140000000000000000e+02
1.120800000000000000e+05 -2.168000000000000114e+02
1.128800000000000000e+05 -1.898000000000000114e+02
1.136800000000000000e+05 -2.068000000000000114e+02
1.144800000000000000e+05 -2.065999999999999943e+02
1.152800000000000000e+05 -2.036999999999999886e+02
1.160800000000000000e+05 -1.979000000000000057e+02
1.168800000000000000e+05 -1.920000000000000000e+02
1.176800000000000000e+05 -1.846999999999999886e+02
1.184800000000000000e+05 -2.341999999999999886e+02
1.192800000000000000e+05 -2.768999999999999773e+02
1.200800000000000000e+05 -2.776000000000000227e+02
1.208800000000000000e+05 -2.330000000000000000e+02
1.216800000000000000e+05 -2.020999999999999943e+02
1.224800000000000000e+05 -2.268000000000000114e+02
1.232800000000000000e+05 -2.374000000000000057e+02
1.240800000000000000e+05 -2.195999999999999943e+02
1.248800000000000000e+05 -2.065999999999999943e+02
1.256800000000000000e+05 -2.004000000000000057e+02
1.264800000000000000e+05 -2.351999999999999886e+02
1.272800000000000000e+05 -2.175000000000000000e+02
1.280800000000000000e+05 -1.888000000000000114e+02
1.288800000000000000e+05 -1.811999999999999886e+02
1.296800000000000000e+05 -1.733000000000000114e+02
1.304800000000000000e+05 -1.830000000000000000e+02
1.312800000000000000e+05 -1.790999999999999943e+02
1.320800000000000000e+05 -1.794000000000000057e+02
1.328800000000000000e+05 -1.715000000000000000e+02
1.336800000000000000e+05 -2.030999999999999943e+02
1.344800000000000000e+05 -2.025999999999999943e+02
1.352800000000000000e+05 -1.611999999999999886e+02
1.360800000000000000e+05 -1.538000000000000114e+02
1.368800000000000000e+05 -1.514000000000000057e+02
1.376800000000000000e+05 -1.556999999999999886e+02
1.384800000000000000e+05 -1.860999999999999943e+02
1.392800000000000000e+05 -1.783000000000000114e+02
1.400800000000000000e+05 -1.800000000000000000e+02
1.408800000000000000e+05 -2.163000000000000114e+02
1.416800000000000000e+05 -2.080000000000000000e+02
1.424800000000000000e+05 -1.728000000000000114e+02
1.432800000000000000e+05 -1.773000000000000114e+02
1.440800000000000000e+05 -1.806999999999999886e+02
1.448800000000000000e+05 -1.825999999999999943e+02
1.456800000000000000e+05 -1.849000000000000057e+02
1.464800000000000000e+05 -1.863000000000000114e+02
1.472800000000000000e+05 -1.810999999999999943e+02
1.480800000000000000e+05 -1.729000000000000057e+02
1.488800000000000000e+05 -1.650000000000000000e+02
1.496800000000000000e+05 -1.660999999999999943e+02
1.504800000000000000e+05 -1.694000000000000057e+02
1.512800000000000000e+05 -1.755999999999999943e+02
1.520800000000000000e+05 -1.663000000000000114e+02
1.528800000000000000e+05 -1.810999999999999943e+02
1.536800000000000000e+05 -1.820999999999999943e+02
1.544800000000000000e+05 -1.928000000000000114e+02
1.552800000000000000e+05 -1.781999999999999886e+02
1.560800000000000000e+05 -1.680000000000000000e+02
1.568800000000000000e+05 -1.569000000000000057e+02
1.576800000000000000e+05 -1.694000000000000057e+02
1.584800000000000000e+05 -1.876999999999999886e+02
1.592800000000000000e+05 -1.738000000000000114e+02
1.600800000000000000e+05 -1.675000000000000000e+02
1.608800000000000000e+05 -1.626999999999999886e+02
1.616800000000000000e+05 -1.506999999999999886e+02
1.624800000000000000e+05 -1.510999999999999943e+02
1.632800000000000000e+05 -1.855000000000000000e+02
1.640800000000000000e+05 -1.848000000000000114e+02
1.648800000000000000e+05 -1.848000000000000114e+02
1.656800000000000000e+05 -2.065000000000000000e+02
1.664800000000000000e+05 -2.216999999999999886e+02
1.672800000000000000e+05 -2.291999999999999886e+02
1.680800000000000000e+05 -2.185999999999999943e+02
