1.680000000000000000e+03 -6.113520487499999945e+01 5.120000000000000000e+02
2.480000000000000000e+03 -1.259104020999999847e+02 5.550000000000000000e+02
3.280000000000000000e+03 -9.512018220000001634e+01 5.430000000000000000e+02
4.080000000000000000e+03 -8.520829249999999888e+01 5.510000000000000000e+02
4.880000000000000000e+03 -9.471534130000000573e+01 5.230000000000000000e+02
5.680000000000000000e+03 -1.064321414000000061e+02 5.230000000000000000e+02
6.480000000000000000e+03 -9.458123179999999763e+01 5.210000000000000000e+02
7.280000000000000000e+03 -5.619872249999999525e+01 4.790000000000000000e+02
8.080000000000000000e+03 -2.797550509999999946e+01 4.840000000000000000e+02
8.880000000000000000e+03 -8.186945910000000026e+01 4.930000000000000000e+02
9.680000000000000000e+03 -5.929195209999998895e+01 5.170000000000000000e+02
1.048000000000000000e+04 -4.559241210000000422e+01 4.900000000000000000e+02
1.128000000000000000e+04 -6.680147130000000288e+01 4.690000000000000000e+02
1.208000000000000000e+04 -5.843481200000000797e+01 4.210000000000000000e+02
1.288000000000000000e+04 -5.776921560000000966e+01 5.050000000000000000e+02
1.368000000000000000e+04 -5.776921560000000966e+01 5.180000000000000000e+02
1.448000000000000000e+04 -1.201713537000000258e+02 5.550000000000000000e+02
1.528000000000000000e+04 -1.201713537000000258e+02 5.250000000000000000e+02
1.608000000000000000e+04 -1.511850360000000251e+02 5.100000000000000000e+02
1.688000000000000000e+04 -1.204852151000000049e+02 5.180000000000000000e+02
1.768000000000000000e+04 -1.275040398999999951e+02 4.950000000000000000e+02
1.848000000000000000e+04 -9.824640809999999647e+01 5.410000000000000000e+02
1.928000000000000000e+04 -6.543163419999999064e+01 5.340000000000000000e+02
2.008000000000000000e+04 -6.543163419999999064e+01 5.270000000000000000e+02
2.088000000000000000e+04 -7.229796989999999823e+01 5.150000000000000000e+02
2.168000000000000000e+04 -7.229796989999999823e+01 5.150000000000000000e+02
2.248000000000000000e+04 -8.318079429999998808e+01 5.190000000000000000e+02
2.328000000000000000e+04 -8.318079429999998808e+01 4.900000000000000000e+02
2.408000000000000000e+04 -1.120773167999999913e+02 4.840000000000000000e+02
2.488000000000000000e+04 -1.136978974999999963e+02 5.210000000000000000e+02
2.568000000000000000e+04 -6.691459460000000092e+01 4.860000000000000000e+02
2.648000000000000000e+04 -3.315219900000002440e+00 4.750000000000000000e+02
2.728000000000000000e+04 5.245531650000000212e+01 4.870000000000000000e+02
2.808000000000000000e+04 5.902578240000000420e+01 4.550000000000000000e+02
2.888000000000000000e+04 2.482812200000000402e+01 3.910000000000000000e+02
2.968000000000000000e+04 -7.317411439999999345e+01 4.640000000000000000e+02
3.048000000000000000e+04 -7.004754840000001082e+01 4.550000000000000000e+02
3.128000000000000000e+04 -6.148074840000000307e+01 4.200000000000000000e+02
3.208000000000000000e+04 -9.158591149999999459e+01 4.600000000000000000e+02
3.288000000000000000e+04 -1.509929739999999754e+02 4.170000000000000000e+02
