3.280000000000000000e+03 -2.000000000000000000e+02 5.130000000000000000e+02
4.080000000000000000e+03 -2.000000000000000000e+02 5.110000000000000000e+02
4.880000000000000000e+03 -2.000000000000000000e+02 5.000000000000000000e+02
5.680000000000000000e+03 -2.000000000000000000e+02 4.270000000000000000e+02
6.480000000000000000e+03 -2.000000000000000000e+02 4.260000000000000000e+02
7.280000000000000000e+03 -2.000000000000000000e+02 5.400000000000000000e+02
8.080000000000000000e+03 -2.000000000000000000e+02 5.040000000000000000e+02
8.880000000000000000e+03 -2.000000000000000000e+02 4.020000000000000000e+02
9.680000000000000000e+03 -2.000000000000000000e+02 4.230000000000000000e+02
1.048000000000000000e+04 -2.000000000000000000e+02 4.950000000000000000e+02
1.128000000000000000e+04 -2.000000000000000000e+02 4.890000000000000000e+02
1.208000000000000000e+04 -2.000000000000000000e+02 4.210000000000000000e+02
1.288000000000000000e+04 -1.999000000000000057e+02 4.610000000000000000e+02
1.368000000000000000e+04 -1.999000000000000057e+02 4.890000000000000000e+02
1.448000000000000000e+04 -1.999000000000000057e+02 4.080000000000000000e+02
1.528000000000000000e+04 -1.923000000000000114e+02 4.210000000000000000e+02
1.608000000000000000e+04 -1.985999999999999943e+02 4.210000000000000000e+02
1.688000000000000000e+04 -1.985999999999999943e+02 4.800000000000000000e+02
1.768000000000000000e+04 -1.985999999999999943e+02 4.240000000000000000e+02
1.848000000000000000e+04 -1.929000000000000057e+02 3.900000000000000000e+02
1.928000000000000000e+04 -1.888000000000000114e+02 4.730000000000000000e+02
2.008000000000000000e+04 -1.888000000000000114e+02 4.470000000000000000e+02
2.088000000000000000e+04 -1.888000000000000114e+02 4.080000000000000000e+02
2.168000000000000000e+04 -1.963000000000000114e+02 4.240000000000000000e+02
2.248000000000000000e+04 -2.000000000000000000e+02 4.320000000000000000e+02
2.328000000000000000e+04 -2.000000000000000000e+02 4.870000000000000000e+02
2.408000000000000000e+04 -2.000000000000000000e+02 4.010000000000000000e+02
2.488000000000000000e+04 -1.968000000000000114e+02 4.560000000000000000e+02
2.568000000000000000e+04 -1.989000000000000057e+02 4.940000000000000000e+02
2.648000000000000000e+04 -1.989000000000000057e+02 4.880000000000000000e+02
2.728000000000000000e+04 -1.989000000000000057e+02 4.910000000000000000e+02
2.808000000000000000e+04 -1.994000000000000057e+02 4.830000000000000000e+02
2.888000000000000000e+04 -2.000000000000000000e+02 4.990000000000000000e+02
2.968000000000000000e+04 -2.000000000000000000e+02 5.070000000000000000e+02
3.048000000000000000e+04 -2.000000000000000000e+02 4.330000000000000000e+02
3.128000000000000000e+04 -1.953000000000000114e+02 4.250000000000000000e+02
3.208000000000000000e+04 -2.000000000000000000e+02 4.870000000000000000e+02
3.288000000000000000e+04 -2.000000000000000000e+02 4.780000000000000000e+02
3.368000000000000000e+04 -2.000000000000000000e+02 4.090000000000000000e+02
3.448000000000000000e+04 -1.963000000000000114e+02 4.140000000000000000e+02
3.528000000000000000e+04 -1.980000000000000000e+02 4.530000000000000000e+02
3.608000000000000000e+04 -1.980000000000000000e+02 4.570000000000000000e+02
3.688000000000000000e+04 -1.926999999999999886e+02 4.310000000000000000e+02
3.768000000000000000e+04 -1.864000000000000057e+02 4.220000000000000000e+02
3.848000000000000000e+04 -1.950999999999999943e+02 4.480000000000000000e+02
3.928000000000000000e+04 -1.950999999999999943e+02 4.310000000000000000e+02
4.008000000000000000e+04 -1.905000000000000000e+02 4.080000000000000000e+02
4.088000000000000000e+04 -1.890000000000000000e+02 4.310000000000000000e+02
4.168000000000000000e+04 -1.908000000000000114e+02 4.460000000000000000e+02
4.248000000000000000e+04 -1.883000000000000114e+02 4.200000000000000000e+02
4.328000000000000000e+04 -1.835000000000000000e+02 3.570000000000000000e+02
4.408000000000000000e+04 -1.808000000000000114e+02 3.780000000000000000e+02
4.488000000000000000e+04 -1.843000000000000114e+02 3.680000000000000000e+02
4.568000000000000000e+04 -1.843000000000000114e+02 4.160000000000000000e+02
4.648000000000000000e+04 -1.860000000000000000e+02 4.240000000000000000e+02
4.728000000000000000e+04 -1.825000000000000000e+02 4.480000000000000000e+02
4.808000000000000000e+04 -1.869000000000000057e+02 4.570000000000000000e+02
4.888000000000000000e+04 -1.873000000000000114e+02 3.790000000000000000e+02
4.968000000000000000e+04 -1.864000000000000057e+02 4.580000000000000000e+02
5.048000000000000000e+04 -1.899000000000000057e+02 4.160000000000000000e+02
5.128000000000000000e+04 -1.975999999999999943e+02 3.940000000000000000e+02
5.208000000000000000e+04 -1.936999999999999886e+02 3.580000000000000000e+02
5.288000000000000000e+04 -1.895000000000000000e+02 4.330000000000000000e+02
5.368000000000000000e+04 -1.921999999999999886e+02 4.450000000000000000e+02
5.448000000000000000e+04 -1.899000000000000057e+02 3.840000000000000000e+02
5.528000000000000000e+04 -1.883000000000000114e+02 3.650000000000000000e+02
5.608000000000000000e+04 -1.875999999999999943e+02 4.240000000000000000e+02
5.688000000000000000e+04 -1.845999999999999943e+02 4.440000000000000000e+02
5.768000000000000000e+04 -1.900999999999999943e+02 3.730000000000000000e+02
5.848000000000000000e+04 -1.804000000000000057e+02 3.520000000000000000e+02
5.928000000000000000e+04 -1.935000000000000000e+02 3.650000000000000000e+02
6.008000000000000000e+04 -1.909000000000000057e+02 3.590000000000000000e+02
6.088000000000000000e+04 -1.754000000000000057e+02 3.470000000000000000e+02
6.168000000000000000e+04 -1.678000000000000114e+02 3.700000000000000000e+02
6.248000000000000000e+04 -1.791999999999999886e+02 4.290000000000000000e+02
6.328000000000000000e+04 -1.775999999999999943e+02 4.310000000000000000e+02
6.408000000000000000e+04 -1.778000000000000114e+02 3.740000000000000000e+02
6.488000000000000000e+04 -1.718000000000000114e+02 3.410000000000000000e+02
6.568000000000000000e+04 -1.749000000000000057e+02 4.130000000000000000e+02
6.648000000000000000e+04 -1.790000000000000000e+02 3.340000000000000000e+02
6.728000000000000000e+04 -1.781999999999999886e+02 3.690000000000000000e+02
6.808000000000000000e+04 -1.843000000000000114e+02 3.820000000000000000e+02
6.888000000000000000e+04 -1.825999999999999943e+02 3.370000000000000000e+02
6.968000000000000000e+04 -1.773000000000000114e+02 3.520000000000000000e+02
7.048000000000000000e+04 -1.753000000000000114e+02 3.480000000000000000e+02
